datetime,x,y,seq,village
20200128 09:46,121.0983,24.5735,17826,五峰鄉桃山村
20200128 09:46,121.1086,24.5929,17829,五峰鄉桃山村
20200128 09:46,121.0985,24.5869,17830,五峰鄉桃山村
20200128 09:46,121.0977,24.5730,17831,五峰鄉桃山村
20200128 09:46,121.0930,24.5755,17832,五峰鄉桃山村
20200128 09:46,121.1086,24.5929,17834,五峰鄉桃山村
20200128 09:46,121.0983,24.5735,17835,五峰鄉桃山村
20200128 09:46,121.0976,24.5871,17836,五峰鄉桃山村
20200128 09:46,121.0927,24.5843,17837,五峰鄉桃山村
20200128 09:46,121.1086,24.5929,17840,五峰鄉桃山村
20200128 09:50,121.0919,24.5813,17844,五峰鄉桃山村
20200128 09:51,121.0893,24.5775,17847,五峰鄉桃山村
20200128 09:51,121.0925,24.5737,17848,五峰鄉桃山村
20200128 09:55,121.0950,24.5767,17857,五峰鄉桃山村
20200128 09:56,121.1030,24.5778,17863,五峰鄉桃山村
20200128 10:01,121.0965,24.5685,17878,五峰鄉桃山村
20200128 10:01,121.0980,24.5732,17879,五峰鄉桃山村
20200128 10:01,121.0888,24.5635,17884,五峰鄉桃山村
20200128 10:06,121.1022,24.5734,17887,五峰鄉桃山村
20200128 10:15,121.1087,24.5874,17889,五峰鄉桃山村
20200128 10:16,121.1039,24.5795,17891,五峰鄉桃山村
20200128 10:20,121.1030,24.6037,17897,五峰鄉大隘村
20200128 10:26,121.1008,24.6218,17899,五峰鄉大隘村
20200128 10:30,121.1098,24.6301,17907,五峰鄉大隘村
20200128 10:30,121.1038,24.6279,17908,五峰鄉大隘村
20200128 10:35,121.1192,24.6299,17913,五峰鄉大隘村
20200128 10:49,121.1249,24.6365,17936,五峰鄉大隘村
20200128 10:50,121.1265,24.6390,17940,五峰鄉大隘村
20200128 10:51,121.1239,24.6443,17943,五峰鄉大隘村
20200128 10:55,121.1206,24.6630,17946,竹東鎮上坪里
20200128 10:56,121.1180,24.6652,17952,竹東鎮上坪里
20200128 10:57,121.1034,24.6690,17956,竹東鎮瑞峰里
20200128 11:01,121.1036,24.6809,17964,橫山鄉田寮村
20200128 11:02,121.1014,24.6831,17967,竹東鎮瑞峰里
20200128 11:03,121.1020,24.6899,17971,竹東鎮瑞峰里
20200128 11:04,121.1026,24.6921,18005,竹東鎮軟橋里
20200128 11:05,121.0931,24.6993,18009,竹東鎮軟橋里
20200128 11:13,121.0996,24.7233,18013,竹東鎮東寧里
20200128 11:13,121.0963,24.7189,18016,竹東鎮員崠里
20200128 11:14,121.0994,24.7263,18024,竹東鎮東寧里
20200128 11:15,121.1017,24.7304,18028,竹東鎮雞林里
20200128 11:16,121.0965,24.7381,18050,竹東鎮仁愛里
20200128 11:16,121.0925,24.7419,18053,竹東鎮仁愛里
20200128 11:17,121.0867,24.7462,18063,竹東鎮榮華里
20200128 11:17,121.0821,24.7498,18066,竹東鎮五豐里
20200128 11:17,121.0885,24.7438,18073,竹東鎮榮華里
20200128 11:17,121.0845,24.7479,18080,竹東鎮榮華里
20200128 11:18,121.0778,24.7525,18096,竹東鎮三重里
20200128 11:19,121.0678,24.7617,18117,竹東鎮三重里
20200128 11:19,121.0755,24.7551,18119,竹東鎮三重里
20200128 11:19,121.0700,24.7606,18120,竹東鎮三重里
20200128 11:19,121.0773,24.7533,18127,竹東鎮三重里
20200128 11:19,121.0664,24.7625,18129,竹東鎮三重里
20200128 11:19,121.0708,24.7601,18130,竹東鎮三重里
20200128 11:19,121.0755,24.7551,18135,竹東鎮三重里
20200128 11:20,121.0638,24.7666,18144,竹東鎮三重里
20200128 11:20,121.0615,24.7721,18147,竹東鎮三重里
20200128 11:20,121.0655,24.7633,18155,竹東鎮三重里
20200128 11:20,121.0628,24.7689,18159,竹東鎮三重里
20200128 11:21,121.0605,24.7745,18161,竹東鎮二重里
20200128 11:21,121.0572,24.7806,18164,竹東鎮二重里
20200128 11:21,121.0615,24.7721,18181,竹東鎮三重里
20200128 11:22,121.0541,24.7841,18183,竹東鎮二重里
20200128 11:22,121.0503,24.7882,18184,竹東鎮員山里
20200128 11:23,121.0383,24.7938,18208,竹東鎮員山里
20200128 11:23,121.0432,24.7915,18212,竹東鎮員山里
20200128 11:24,121.0256,24.7993,18214,竹東鎮員山里
20200128 11:24,121.0325,24.7962,18215,竹東鎮員山里
20200128 11:25,121.0146,24.8070,18219,東區千甲里
20200128 11:25,121.0216,24.8015,18223,東區新莊里
20200128 11:25,121.0167,24.8056,18231,東區千甲里
20200128 11:26,121.0128,24.8084,18237,東區千甲里
20200128 11:26,121.0078,24.8123,18238,東區水源里
20200128 11:27,121.0015,24.8164,18244,東區水源里
20200128 11:28,120.9971,24.8247,18254,竹北市新崙里
20200128 11:30,121.0023,24.8274,18263,竹北市斗崙里
20200128 11:31,121.0036,24.8308,18272,竹北市北崙里
20200128 11:33,121.0058,24.8326,18297,竹北市北崙里
20200128 11:34,121.0108,24.8314,18309,竹北市文化里
20200128 12:12,121.0137,24.8350,18417,竹北市竹仁里
20200128 13:11,121.0106,24.8285,18628,竹北市北崙里
20200128 13:13,121.0139,24.8248,18647,竹北市斗崙里
20200128 13:17,121.0214,24.8221,18663,竹北市十興里
20200128 13:17,121.0263,24.8203,18666,竹北市十興里
20200128 13:20,121.0306,24.8190,18673,竹北市東興里
20200128 13:22,121.0334,24.8163,18675,竹北市東興里
20200128 13:23,121.0370,24.8111,18679,竹北市東興里
20200128 13:23,121.0377,24.8065,18689,竹北市隘口里
20200128 13:23,121.0326,24.8150,18691,竹北市東興里
20200128 13:24,121.0403,24.8060,18696,竹北市隘口里
20200128 13:25,121.0403,24.8104,18699,竹北市東興里
20200128 13:30,121.0307,24.8174,18708,竹北市中興里
20200128 13:30,121.0222,24.8186,18714,竹北市鹿場里
20200128 13:34,121.0181,24.8127,18722,竹北市鹿場里
20200128 13:35,121.0097,24.8040,18725,東區千甲里
20200128 13:35,121.0097,24.7972,18736,東區埔頂里
20200128 13:36,121.0061,24.7909,18741,東區龍山里
20200128 13:38,120.9917,24.7660,18742,寶山鄉雙溪村
20200128 13:39,120.9803,24.7580,18747,寶山鄉雙新村
20200128 13:39,120.9946,24.7617,18748,寶山鄉雙溪村
20200128 13:39,120.9802,24.7515,18749,寶山鄉新城村
20200128 13:39,120.9803,24.7580,18750,寶山鄉雙新村
20200128 13:39,120.9865,24.7630,18752,寶山鄉雙新村
20200128 13:39,120.9933,24.7624,18753,寶山鄉雙溪村
20200128 13:39,120.9817,24.7591,18756,寶山鄉雙新村
20200128 13:43,120.9177,24.7450,18761,香山區內湖里
20200128 13:43,120.9246,24.7452,18762,香山區大湖里
20200128 13:44,120.8903,24.7118,18772,竹南鎮大埔里
20200128 13:44,120.9086,24.7339,18774,竹南鎮公義里
20200128 13:44,120.9037,24.7115,18775,竹南鎮大埔里
20200128 13:44,120.8903,24.7118,18776,竹南鎮大埔里
20200128 13:44,120.9094,24.7345,18777,竹南鎮公義里
20200128 13:44,120.9037,24.7115,18780,竹南鎮大埔里
20200128 13:44,120.8876,24.7080,18781,竹南鎮大埔里
20200128 13:44,120.9094,24.7345,18783,竹南鎮公義里
20200128 13:44,120.8889,24.7119,18786,竹南鎮崎頂里
20200128 13:45,120.9102,24.7294,18788,竹南鎮公義里
20200128 13:45,120.9053,24.7265,18789,竹南鎮公義里
20200128 13:49,120.8473,24.6794,18792,竹南鎮海口里
20200128 13:50,120.8422,24.6762,18795,竹南鎮海口里
20200128 13:56,120.7837,24.5949,18798,後龍鎮龍坑里
20200128 13:56,120.7864,24.5993,18799,後龍鎮龍坑里
20200128 13:59,120.7567,24.5563,18804,西湖鄉三湖村
20200128 14:00,120.7520,24.5557,18808,西湖鄉三湖村
20200128 14:05,120.6954,24.4702,18809,通霄鎮梅南里
20200128 14:15,120.6335,24.3339,18810,外埔區水美里
20200128 14:15,120.6431,24.3387,18811,外埔區大東里
20200128 14:15,120.6393,24.3454,18812,外埔區大東里
20200128 14:19,120.6021,24.2947,18814,清水區楊厝里
20200128 14:26,120.5975,24.2822,18817,清水區吳厝里
20200128 14:27,120.5950,24.2765,18820,清水區吳厝里
20200128 14:29,120.5989,24.2598,18822,沙鹿區西勢里
20200128 14:30,120.5827,24.2518,18824,沙鹿區西勢里
20200128 14:30,120.5884,24.2594,18825,沙鹿區西勢里
20200128 14:36,120.5526,24.1858,18827,龍井區竹坑里
20200128 14:37,120.5438,24.1806,18839,龍井區竹坑里
20200128 14:37,120.5406,24.1722,18843,龍井區竹坑里
20200128 14:38,120.5206,24.1429,18846,和美鎮地潭里
20200128 14:38,120.5239,24.1576,18847,大肚區永順里
20200128 14:38,120.5317,24.1650,18848,大肚區永順里
20200128 14:40,120.5214,24.1406,18851,和美鎮嘉寶里
20200128 14:40,120.5237,24.1352,18852,和美鎮嘉寶里
20200128 14:47,120.5249,24.0593,18860,彰化市向陽里
20200128 14:47,120.5237,24.0531,18861,彰化市南美里
20200128 14:51,120.5076,23.9987,18863,秀水鄉下崙村
20200128 14:51,120.5100,23.9945,18864,秀水鄉下崙村
20200128 14:57,120.4940,23.9553,18865,溪湖鎮東溪里
20200128 15:00,120.4766,23.9593,18868,溪湖鎮湖西里
20200128 15:03,120.4695,23.9592,18869,溪湖鎮大突里
20200128 15:04,120.4635,23.9589,18870,溪湖鎮北勢里
20200128 15:05,120.4617,23.9539,18872,溪湖鎮河東里
20200128 15:39,120.4621,23.9567,18879,溪湖鎮田中里
20200129 11:06,120.4611,23.9497,19136,溪湖鎮河東里
20200129 11:07,120.4622,23.9463,19145,溪湖鎮河東里
20200129 11:08,120.4610,23.9390,19154,溪湖鎮河東里
20200129 11:08,120.4557,23.9456,19155,溪湖鎮河東里
20200129 11:08,120.4564,23.9403,19158,溪湖鎮河東里
20200129 11:09,120.4652,23.9240,19167,埤頭鄉豊崙村
20200129 11:11,120.4741,23.9209,19169,埤頭鄉興農村
20200129 11:12,120.467,23.9144,19171,埤頭鄉豊崙村
20200129 11:12,120.4729,23.9183,19172,埤頭鄉豊崙村
20200129 11:13,120.4759,23.9105,19177,埤頭鄉興農村
20200129 11:13,120.4698,23.9119,19196,埤頭鄉興農村
20200129 11:14,120.4861,23.9043,19201,田尾鄉仁里村
20200129 11:15,120.4861,23.9014,19203,田尾鄉仁里村
20200129 11:15,120.4921,23.8854,19204,埤頭鄉和豊村
20200129 11:17,120.4964,23.8980,19206,田尾鄉溪頂村
20200129 11:17,120.5006,23.8917,19209,北斗鎮中寮里
20200129 11:19,120.4916,23.8833,19210,埤頭鄉和豊村
20200129 11:21,120.4932,23.8852,19212,埤頭鄉和豊村
20200129 11:21,120.4909,23.8767,19220,埤頭鄉元埔村
20200129 11:22,120.4879,23.8802,19222,埤頭鄉和豊村
20200129 11:22,120.4881,23.8542,19237,溪州鄉瓦厝村
20200129 11:22,120.4903,23.8774,19239,埤頭鄉元埔村
20200129 11:27,120.4833,23.8043,19240,西螺鎮大新里
20200129 11:35,120.4627,23.6819,19242,斗南鎮大東里
20200129 11:35,120.4706,23.6869,19243,斗南鎮小東里
20200129 11:37,120.4478,23.6520,19248,大埤鄉嘉興村
20200129 11:37,120.4451,23.6458,19253,大埤鄉嘉興村
20200129 11:37,120.4490,23.6543,19257,大埤鄉嘉興村
20200129 11:37,120.4449,23.6491,19258,大埤鄉嘉興村
20200129 11:38,120.4416,23.6348,19273,大埤鄉松竹村
20200129 11:38,120.4416,23.6405,19274,大埤鄉尚義村
20200129 11:38,120.4452,23.6454,19283,大埤鄉嘉興村
20200129 11:38,120.4422,23.6367,19284,大埤鄉松竹村
20200129 11:41,120.4410,23.6108,19286,大林鎮明和里
20200129 11:41,120.4451,23.6064,19287,大林鎮明和里
20200129 11:42,120.4466,23.6016,19297,大林鎮明華里
20200129 11:43,120.4496,23.5989,19301,大林鎮平林里
20200129 11:43,120.4571,23.6001,19302,大林鎮平林里
20200129 11:46,120.4565,23.5971,19303,大林鎮平林里
20200129 11:52,120.4588,23.5766,19306,民雄鄉豊收村
20200129 12:24,120.4740,23.5582,19324,民雄鄉三興村
20200129 12:58,120.4723,23.5558,19336,民雄鄉三興村
